"TokenNumber","TokenPadded","WorkID","ImagePath","ItemPage","Status","Note"
"600","0600","RE-002410","images/0501-0600/LCCC-0600.png","items/lccc-0600.html","OK",""
"601","0601","RE-002411","images/0601-0700/LCCC-0601.png","items/lccc-0601.html","OK",""
"602","0602","RE-002412","","items/lccc-0602.html","MISSING SOURCE IMAGE","No source image found for token #0602"
"603","0603","RE-002413","images/0601-0700/LCCC-0603.png","items/lccc-0603.html","OK",""
"604","0604","RE-002414","images/0601-0700/LCCC-0604.png","items/lccc-0604.html","OK",""
"605","0605","RE-002415","","items/lccc-0605.html","MISSING SOURCE IMAGE","No source image found for token #0605"
"606","0606","RE-002416","images/0601-0700/LCCC-0606.png","items/lccc-0606.html","OK",""
"607","0607","RE-002417","images/0601-0700/LCCC-0607.png","items/lccc-0607.html","OK",""
"608","0608","RE-002418","images/0601-0700/LCCC-0608.png","items/lccc-0608.html","OK",""
"609","0609","RE-002419","images/0601-0700/LCCC-0609.png","items/lccc-0609.html","OK",""
"610","0610","RE-002420","images/0601-0700/LCCC-0610.png","items/lccc-0610.html","OK",""
"611","0611","RE-002421","images/0601-0700/LCCC-0611.png","items/lccc-0611.html","OK",""
"612","0612","RE-002422","images/0601-0700/LCCC-0612.png","items/lccc-0612.html","OK",""
"613","0613","RE-002423","images/0601-0700/LCCC-0613.png","items/lccc-0613.html","OK",""
"614","0614","RE-002424","images/0601-0700/LCCC-0614.png","items/lccc-0614.html","OK",""
"615","0615","RE-002425","images/0601-0700/LCCC-0615.png","items/lccc-0615.html","OK",""
"616","0616","RE-002426","images/0601-0700/LCCC-0616.png","items/lccc-0616.html","OK",""
"617","0617","RE-002427","","items/lccc-0617.html","MISSING SOURCE IMAGE","No source image found for token #0617"
"618","0618","RE-002428","images/0601-0700/LCCC-0618.png","items/lccc-0618.html","OK",""
"619","0619","RE-002429","images/0601-0700/LCCC-0619.png","items/lccc-0619.html","OK",""
"620","0620","RE-002430","images/0601-0700/LCCC-0620.png","items/lccc-0620.html","OK",""
"621","0621","RE-002431","images/0601-0700/LCCC-0621.png","items/lccc-0621.html","OK",""
"622","0622","RE-002432","images/0601-0700/LCCC-0622.png","items/lccc-0622.html","OK",""
"623","0623","RE-002433","images/0601-0700/LCCC-0623.png","items/lccc-0623.html","OK",""
"624","0624","RE-002434","","items/lccc-0624.html","MISSING SOURCE IMAGE","No source image found for token #0624"
"625","0625","RE-002435","","items/lccc-0625.html","MISSING SOURCE IMAGE","No source image found for token #0625"
"626","0626","RE-002436","images/0601-0700/LCCC-0626.png","items/lccc-0626.html","OK",""
"627","0627","RE-002437","images/0601-0700/LCCC-0627.png","items/lccc-0627.html","OK",""
"628","0628","RE-002438","images/0601-0700/LCCC-0628.png","items/lccc-0628.html","OK",""
"629","0629","RE-002439","","items/lccc-0629.html","MISSING SOURCE IMAGE","No source image found for token #0629"
"630","0630","RE-002440","","items/lccc-0630.html","MISSING SOURCE IMAGE","No source image found for token #0630"
"631","0631","RE-002441","images/0601-0700/LCCC-0631.png","items/lccc-0631.html","OK",""
"632","0632","RE-002442","images/0601-0700/LCCC-0632.png","items/lccc-0632.html","OK",""
"633","0633","RE-002443","images/0601-0700/LCCC-0633.png","items/lccc-0633.html","OK",""
"634","0634","RE-002444","images/0601-0700/LCCC-0634.png","items/lccc-0634.html","OK",""
"635","0635","RE-002445","images/0601-0700/LCCC-0635.png","items/lccc-0635.html","OK",""
"636","0636","RE-002446","images/0601-0700/LCCC-0636.png","items/lccc-0636.html","OK",""
"637","0637","RE-002447","","items/lccc-0637.html","MISSING SOURCE IMAGE","No source image found for token #0637"
"638","0638","RE-002448","","items/lccc-0638.html","MISSING SOURCE IMAGE","No source image found for token #0638"
"639","0639","RE-002449","images/0601-0700/LCCC-0639.png","items/lccc-0639.html","OK",""
"640","0640","RE-002450","images/0601-0700/LCCC-0640.png","items/lccc-0640.html","OK",""
"641","0641","RE-002451","images/0601-0700/LCCC-0641.png","items/lccc-0641.html","OK",""
"642","0642","RE-002452","","items/lccc-0642.html","MISSING SOURCE IMAGE","No source image found for token #0642"
"643","0643","RE-002453","images/0601-0700/LCCC-0643.png","items/lccc-0643.html","OK",""
"644","0644","RE-002454","images/0601-0700/LCCC-0644.png","items/lccc-0644.html","OK",""
"645","0645","RE-002455","","items/lccc-0645.html","MISSING SOURCE IMAGE","No source image found for token #0645"
"646","0646","RE-002456","images/0601-0700/LCCC-0646.png","items/lccc-0646.html","OK",""
"647","0647","RE-002457","","items/lccc-0647.html","MISSING SOURCE IMAGE","No source image found for token #0647"
"648","0648","RE-002458","images/0601-0700/LCCC-0648.png","items/lccc-0648.html","OK",""
"649","0649","RE-002459","images/0601-0700/LCCC-0649.png","items/lccc-0649.html","OK",""
"650","0650","RE-002460","images/0601-0700/LCCC-0650.png","items/lccc-0650.html","OK",""
"651","0651","RE-002461","images/0601-0700/LCCC-0651.png","items/lccc-0651.html","OK",""
"652","0652","RE-002462","images/0601-0700/LCCC-0652.png","items/lccc-0652.html","OK",""
"653","0653","RE-002463","images/0601-0700/LCCC-0653.png","items/lccc-0653.html","OK",""
"654","0654","RE-002464","images/0601-0700/LCCC-0654.png","items/lccc-0654.html","OK",""
"655","0655","RE-002465","images/0601-0700/LCCC-0655.png","items/lccc-0655.html","OK",""
"656","0656","RE-002466","images/0601-0700/LCCC-0656.png","items/lccc-0656.html","OK",""
"657","0657","RE-002467","images/0601-0700/LCCC-0657.png","items/lccc-0657.html","OK",""
"658","0658","RE-002468","images/0601-0700/LCCC-0658.png","items/lccc-0658.html","OK",""
"659","0659","RE-002469","images/0601-0700/LCCC-0659.png","items/lccc-0659.html","OK",""
"660","0660","RE-002470","","items/lccc-0660.html","MISSING SOURCE IMAGE","No source image found for token #0660"
"661","0661","RE-002471","images/0601-0700/LCCC-0661.png","items/lccc-0661.html","OK",""
"662","0662","RE-002472","images/0601-0700/LCCC-0662.png","items/lccc-0662.html","OK",""
"663","0663","RE-002473","images/0601-0700/LCCC-0663.png","items/lccc-0663.html","OK",""
"664","0664","RE-002474","images/0601-0700/LCCC-0664.png","items/lccc-0664.html","OK",""
"665","0665","RE-002475","images/0601-0700/LCCC-0665.png","items/lccc-0665.html","OK",""
"666","0666","RE-002476","","items/lccc-0666.html","MISSING SOURCE IMAGE","No source image found for token #0666"
"667","0667","RE-002477","images/0601-0700/LCCC-0667.png","items/lccc-0667.html","OK",""
"668","0668","RE-002478","images/0601-0700/LCCC-0668.png","items/lccc-0668.html","OK",""
"669","0669","RE-002479","","items/lccc-0669.html","MISSING SOURCE IMAGE","No source image found for token #0669"
"670","0670","RE-002480","","items/lccc-0670.html","MISSING SOURCE IMAGE","No source image found for token #0670"
"671","0671","RE-002481","images/0601-0700/LCCC-0671.png","items/lccc-0671.html","OK",""
"672","0672","RE-002482","images/0601-0700/LCCC-0672.png","items/lccc-0672.html","OK",""
"673","0673","RE-002483","images/0601-0700/LCCC-0673.png","items/lccc-0673.html","OK",""
"674","0674","RE-002484","","items/lccc-0674.html","MISSING SOURCE IMAGE","No source image found for token #0674"
"675","0675","RE-002485","images/0601-0700/LCCC-0675.png","items/lccc-0675.html","OK",""
"676","0676","RE-002486","images/0601-0700/LCCC-0676.png","items/lccc-0676.html","OK",""
"677","0677","RE-002487","images/0601-0700/LCCC-0677.png","items/lccc-0677.html","OK",""
"678","0678","RE-002488","images/0601-0700/LCCC-0678.png","items/lccc-0678.html","OK",""
"679","0679","RE-002489","images/0601-0700/LCCC-0679.png","items/lccc-0679.html","OK",""
"680","0680","RE-002490","","items/lccc-0680.html","MISSING SOURCE IMAGE","No source image found for token #0680"
"681","0681","RE-002491","images/0601-0700/LCCC-0681.png","items/lccc-0681.html","OK",""
"682","0682","RE-002492","images/0601-0700/LCCC-0682.png","items/lccc-0682.html","OK",""
"683","0683","RE-002493","images/0601-0700/LCCC-0683.png","items/lccc-0683.html","OK",""
"684","0684","RE-002494","images/0601-0700/LCCC-0684.png","items/lccc-0684.html","OK",""
"685","0685","RE-002495","images/0601-0700/LCCC-0685.png","items/lccc-0685.html","OK",""
"686","0686","RE-002496","images/0601-0700/LCCC-0686.png","items/lccc-0686.html","OK",""
"687","0687","RE-002497","images/0601-0700/LCCC-0687.png","items/lccc-0687.html","OK",""
"688","0688","RE-002498","images/0601-0700/LCCC-0688.png","items/lccc-0688.html","OK",""
"689","0689","RE-002499","images/0601-0700/LCCC-0689.png","items/lccc-0689.html","OK",""
"690","0690","RE-002500","images/0601-0700/LCCC-0690.png","items/lccc-0690.html","OK",""
"691","0691","RE-002501","","items/lccc-0691.html","MISSING SOURCE IMAGE","No source image found for token #0691"
"692","0692","RE-002502","images/0601-0700/LCCC-0692.png","items/lccc-0692.html","OK",""
"693","0693","RE-002503","images/0601-0700/LCCC-0693.png","items/lccc-0693.html","OK",""
"694","0694","RE-002504","images/0601-0700/LCCC-0694.png","items/lccc-0694.html","OK",""
"695","0695","RE-002505","images/0601-0700/LCCC-0695.png","items/lccc-0695.html","OK",""
"696","0696","RE-002506","","items/lccc-0696.html","MISSING SOURCE IMAGE","No source image found for token #0696"
"697","0697","RE-002507","images/0601-0700/LCCC-0697.png","items/lccc-0697.html","OK",""
"698","0698","RE-002508","","items/lccc-0698.html","MISSING SOURCE IMAGE","No source image found for token #0698"
"699","0699","RE-002509","images/0601-0700/LCCC-0699.png","items/lccc-0699.html","OK",""
"700","0700","RE-002510","images/0601-0700/LCCC-0700.png","items/lccc-0700.html","OK",""
"701","0701","RE-002511","images/0701-0800/LCCC-0701.png","items/lccc-0701.html","OK",""
"702","0702","RE-002512","","items/lccc-0702.html","MISSING SOURCE IMAGE","No source image found for token #0702"
"703","0703","RE-002513","images/0701-0800/LCCC-0703.png","items/lccc-0703.html","OK",""
"704","0704","RE-002514","images/0701-0800/LCCC-0704.png","items/lccc-0704.html","OK",""
"705","0705","RE-002515","images/0701-0800/LCCC-0705.png","items/lccc-0705.html","OK",""
"706","0706","RE-002516","images/0701-0800/LCCC-0706.png","items/lccc-0706.html","OK",""
"707","0707","RE-002517","images/0701-0800/LCCC-0707.png","items/lccc-0707.html","OK",""
"708","0708","RE-002518","images/0701-0800/LCCC-0708.png","items/lccc-0708.html","OK",""
"709","0709","RE-002519","","items/lccc-0709.html","MISSING SOURCE IMAGE","No source image found for token #0709"
"710","0710","RE-002520","images/0701-0800/LCCC-0710.png","items/lccc-0710.html","OK",""
"711","0711","RE-002521","images/0701-0800/LCCC-0711.png","items/lccc-0711.html","OK",""
"712","0712","RE-002522","images/0701-0800/LCCC-0712.png","items/lccc-0712.html","OK",""
"713","0713","RE-002523","images/0701-0800/LCCC-0713.png","items/lccc-0713.html","OK",""
"714","0714","RE-002524","images/0701-0800/LCCC-0714.png","items/lccc-0714.html","OK",""
"715","0715","RE-002525","images/0701-0800/LCCC-0715.png","items/lccc-0715.html","OK",""
"716","0716","RE-002526","images/0701-0800/LCCC-0716.png","items/lccc-0716.html","OK",""
"717","0717","RE-002527","images/0701-0800/LCCC-0717.png","items/lccc-0717.html","OK",""
"718","0718","RE-002528","images/0701-0800/LCCC-0718.png","items/lccc-0718.html","OK",""
"719","0719","RE-002529","images/0701-0800/LCCC-0719.png","items/lccc-0719.html","OK",""
"720","0720","RE-002530","","items/lccc-0720.html","MISSING SOURCE IMAGE","No source image found for token #0720"
"721","0721","RE-002531","images/0701-0800/LCCC-0721.png","items/lccc-0721.html","OK",""
"722","0722","RE-002532","images/0701-0800/LCCC-0722.png","items/lccc-0722.html","OK",""
"723","0723","RE-002533","images/0701-0800/LCCC-0723.png","items/lccc-0723.html","OK",""
"724","0724","RE-002534","","items/lccc-0724.html","MISSING SOURCE IMAGE","No source image found for token #0724"
"725","0725","RE-002535","images/0701-0800/LCCC-0725.png","items/lccc-0725.html","OK",""
"726","0726","RE-002536","images/0701-0800/LCCC-0726.png","items/lccc-0726.html","OK",""
"727","0727","RE-002537","","items/lccc-0727.html","MISSING SOURCE IMAGE","No source image found for token #0727"
"728","0728","RE-002538","","items/lccc-0728.html","MISSING SOURCE IMAGE","No source image found for token #0728"
"729","0729","RE-002539","images/0701-0800/LCCC-0729.png","items/lccc-0729.html","OK",""
"730","0730","RE-002540","images/0701-0800/LCCC-0730.png","items/lccc-0730.html","OK",""
"731","0731","RE-002541","images/0701-0800/LCCC-0731.png","items/lccc-0731.html","OK",""
"732","0732","RE-002542","images/0701-0800/LCCC-0732.png","items/lccc-0732.html","OK",""
"733","0733","RE-002543","images/0701-0800/LCCC-0733.png","items/lccc-0733.html","OK",""
"734","0734","RE-002544","images/0701-0800/LCCC-0734.png","items/lccc-0734.html","OK",""
"735","0735","RE-002545","images/0701-0800/LCCC-0735.png","items/lccc-0735.html","OK",""
"736","0736","RE-002546","images/0701-0800/LCCC-0736.png","items/lccc-0736.html","OK",""
"737","0737","RE-002547","images/0701-0800/LCCC-0737.png","items/lccc-0737.html","OK",""
"738","0738","RE-002548","images/0701-0800/LCCC-0738.png","items/lccc-0738.html","OK",""
"739","0739","RE-002549","images/0701-0800/LCCC-0739.png","items/lccc-0739.html","OK",""
"740","0740","RE-002550","images/0701-0800/LCCC-0740.png","items/lccc-0740.html","OK",""
"741","0741","RE-002551","images/0701-0800/LCCC-0741.png","items/lccc-0741.html","OK",""
"742","0742","RE-002552","images/0701-0800/LCCC-0742.png","items/lccc-0742.html","OK",""
"743","0743","RE-002553","images/0701-0800/LCCC-0743.png","items/lccc-0743.html","OK",""
"744","0744","RE-002554","images/0701-0800/LCCC-0744.png","items/lccc-0744.html","OK",""
"745","0745","RE-002555","images/0701-0800/LCCC-0745.png","items/lccc-0745.html","OK",""
"746","0746","RE-002556","images/0701-0800/LCCC-0746.png","items/lccc-0746.html","OK",""
"747","0747","RE-002557","images/0701-0800/LCCC-0747.png","items/lccc-0747.html","OK",""
"748","0748","RE-002558","","items/lccc-0748.html","MISSING SOURCE IMAGE","No source image found for token #0748"
"749","0749","RE-002559","images/0701-0800/LCCC-0749.png","items/lccc-0749.html","OK",""
"750","0750","RE-002560","images/0701-0800/LCCC-0750.png","items/lccc-0750.html","OK",""
"751","0751","RE-002561","","items/lccc-0751.html","MISSING SOURCE IMAGE","No source image found for token #0751"
"752","0752","RE-002562","images/0701-0800/LCCC-0752.png","items/lccc-0752.html","OK",""
"753","0753","RE-002563","images/0701-0800/LCCC-0753.png","items/lccc-0753.html","OK",""
"754","0754","RE-002564","images/0701-0800/LCCC-0754.png","items/lccc-0754.html","OK",""
"755","0755","RE-002565","images/0701-0800/LCCC-0755.png","items/lccc-0755.html","OK",""
"756","0756","RE-002566","images/0701-0800/LCCC-0756.png","items/lccc-0756.html","OK",""
"757","0757","RE-002567","images/0701-0800/LCCC-0757.png","items/lccc-0757.html","OK",""
"758","0758","RE-002568","images/0701-0800/LCCC-0758.png","items/lccc-0758.html","OK",""
"759","0759","RE-002569","images/0701-0800/LCCC-0759.png","items/lccc-0759.html","OK",""
"760","0760","RE-002570","images/0701-0800/LCCC-0760.png","items/lccc-0760.html","OK",""
"761","0761","RE-002571","","items/lccc-0761.html","MISSING SOURCE IMAGE","No source image found for token #0761"
"762","0762","RE-002572","images/0701-0800/LCCC-0762.png","items/lccc-0762.html","OK",""
"763","0763","RE-002573","images/0701-0800/LCCC-0763.png","items/lccc-0763.html","OK",""
"764","0764","RE-002574","","items/lccc-0764.html","MISSING SOURCE IMAGE","No source image found for token #0764"
"765","0765","RE-002575","images/0701-0800/LCCC-0765.png","items/lccc-0765.html","OK",""
"766","0766","RE-002576","images/0701-0800/LCCC-0766.png","items/lccc-0766.html","OK",""
"767","0767","RE-002577","images/0701-0800/LCCC-0767.png","items/lccc-0767.html","OK",""
"768","0768","RE-002578","images/0701-0800/LCCC-0768.png","items/lccc-0768.html","OK",""
"769","0769","RE-002579","images/0701-0800/LCCC-0769.png","items/lccc-0769.html","OK",""
"770","0770","RE-002580","images/0701-0800/LCCC-0770.png","items/lccc-0770.html","OK",""
"771","0771","RE-002581","images/0701-0800/LCCC-0771.png","items/lccc-0771.html","OK",""
"772","0772","RE-002582","images/0701-0800/LCCC-0772.png","items/lccc-0772.html","OK",""
"773","0773","RE-002583","images/0701-0800/LCCC-0773.png","items/lccc-0773.html","OK",""
"774","0774","RE-002584","images/0701-0800/LCCC-0774.png","items/lccc-0774.html","OK",""
"775","0775","RE-002585","images/0701-0800/LCCC-0775.png","items/lccc-0775.html","OK",""
"776","0776","RE-002586","images/0701-0800/LCCC-0776.png","items/lccc-0776.html","OK",""
"777","0777","RE-002587","","items/lccc-0777.html","MISSING SOURCE IMAGE","No source image found for token #0777"
"778","0778","RE-002588","images/0701-0800/LCCC-0778.png","items/lccc-0778.html","OK",""
"779","0779","RE-002589","images/0701-0800/LCCC-0779.png","items/lccc-0779.html","OK",""
"780","0780","RE-002590","images/0701-0800/LCCC-0780.png","items/lccc-0780.html","OK",""
"781","0781","RE-002591","images/0701-0800/LCCC-0781.png","items/lccc-0781.html","OK",""
"782","0782","RE-002592","images/0701-0800/LCCC-0782.png","items/lccc-0782.html","OK",""
"783","0783","RE-002593","images/0701-0800/LCCC-0783.png","items/lccc-0783.html","OK",""
"784","0784","RE-002594","images/0701-0800/LCCC-0784.png","items/lccc-0784.html","OK",""
"785","0785","RE-002595","images/0701-0800/LCCC-0785.png","items/lccc-0785.html","OK",""
"786","0786","RE-002596","images/0701-0800/LCCC-0786.png","items/lccc-0786.html","OK",""
"787","0787","RE-002597","images/0701-0800/LCCC-0787.png","items/lccc-0787.html","OK",""
"788","0788","RE-002598","images/0701-0800/LCCC-0788.png","items/lccc-0788.html","OK",""
"789","0789","RE-002599","images/0701-0800/LCCC-0789.png","items/lccc-0789.html","OK",""
"790","0790","RE-002600","images/0701-0800/LCCC-0790.png","items/lccc-0790.html","OK",""
"791","0791","RE-002601","","items/lccc-0791.html","MISSING SOURCE IMAGE","No source image found for token #0791"
"792","0792","RE-002602","","items/lccc-0792.html","MISSING SOURCE IMAGE","No source image found for token #0792"
"793","0793","RE-002603","images/0701-0800/LCCC-0793.png","items/lccc-0793.html","OK",""
"794","0794","RE-002604","images/0701-0800/LCCC-0794.png","items/lccc-0794.html","OK",""
"795","0795","RE-002605","images/0701-0800/LCCC-0795.png","items/lccc-0795.html","OK",""
"796","0796","RE-002606","images/0701-0800/LCCC-0796.png","items/lccc-0796.html","OK",""
"797","0797","RE-002607","images/0701-0800/LCCC-0797.png","items/lccc-0797.html","OK",""
"798","0798","RE-002608","images/0701-0800/LCCC-0798.png","items/lccc-0798.html","OK",""
"799","0799","RE-002609","images/0701-0800/LCCC-0799.png","items/lccc-0799.html","OK",""
"800","0800","RE-002610","images/0701-0800/LCCC-0800.png","items/lccc-0800.html","OK",""
"801","0801","RE-002611","images/0801-0900/LCCC-0801.png","items/lccc-0801.html","OK",""
"802","0802","RE-002612","images/0801-0900/LCCC-0802.png","items/lccc-0802.html","OK",""
"803","0803","RE-002613","images/0801-0900/LCCC-0803.png","items/lccc-0803.html","OK",""
"804","0804","RE-002614","images/0801-0900/LCCC-0804.png","items/lccc-0804.html","OK",""
"805","0805","RE-002615","images/0801-0900/LCCC-0805.png","items/lccc-0805.html","OK",""
"806","0806","RE-002616","images/0801-0900/LCCC-0806.png","items/lccc-0806.html","OK",""
"807","0807","RE-002617","images/0801-0900/LCCC-0807.png","items/lccc-0807.html","OK",""
"808","0808","RE-002618","images/0801-0900/LCCC-0808.png","items/lccc-0808.html","OK",""
"809","0809","RE-002619","images/0801-0900/LCCC-0809.png","items/lccc-0809.html","OK",""
"810","0810","RE-002620","images/0801-0900/LCCC-0810.png","items/lccc-0810.html","OK",""
"811","0811","RE-002621","","items/lccc-0811.html","MISSING SOURCE IMAGE","No source image found for token #0811"
"812","0812","RE-002622","images/0801-0900/LCCC-0812.png","items/lccc-0812.html","OK",""
"813","0813","RE-002623","images/0801-0900/LCCC-0813.png","items/lccc-0813.html","OK",""
"814","0814","RE-002624","images/0801-0900/LCCC-0814.png","items/lccc-0814.html","OK",""
"815","0815","RE-002625","images/0801-0900/LCCC-0815.png","items/lccc-0815.html","OK",""
"816","0816","RE-002626","images/0801-0900/LCCC-0816.png","items/lccc-0816.html","OK",""
"817","0817","RE-002627","images/0801-0900/LCCC-0817.png","items/lccc-0817.html","OK",""
"818","0818","RE-002628","images/0801-0900/LCCC-0818.png","items/lccc-0818.html","OK",""
"819","0819","RE-002629","","items/lccc-0819.html","MISSING SOURCE IMAGE","No source image found for token #0819"
"820","0820","RE-002630","images/0801-0900/LCCC-0820.png","items/lccc-0820.html","OK",""
"821","0821","RE-002631","images/0801-0900/LCCC-0821.png","items/lccc-0821.html","OK",""
"822","0822","RE-002632","images/0801-0900/LCCC-0822.png","items/lccc-0822.html","OK",""
"823","0823","RE-002633","images/0801-0900/LCCC-0823.png","items/lccc-0823.html","OK",""
"824","0824","RE-002634","images/0801-0900/LCCC-0824.png","items/lccc-0824.html","OK",""
"825","0825","RE-002635","images/0801-0900/LCCC-0825.png","items/lccc-0825.html","OK",""
"826","0826","RE-002636","images/0801-0900/LCCC-0826.png","items/lccc-0826.html","OK",""
"827","0827","RE-002637","images/0801-0900/LCCC-0827.png","items/lccc-0827.html","OK",""
"828","0828","RE-002638","images/0801-0900/LCCC-0828.png","items/lccc-0828.html","OK",""
"829","0829","RE-002639","images/0801-0900/LCCC-0829.png","items/lccc-0829.html","OK",""
"830","0830","RE-002640","images/0801-0900/LCCC-0830.png","items/lccc-0830.html","OK",""
"831","0831","RE-002641","images/0801-0900/LCCC-0831.png","items/lccc-0831.html","OK",""
"832","0832","RE-002642","","items/lccc-0832.html","MISSING SOURCE IMAGE","No source image found for token #0832"
"833","0833","RE-002643","images/0801-0900/LCCC-0833.png","items/lccc-0833.html","OK",""
"834","0834","RE-002644","images/0801-0900/LCCC-0834.png","items/lccc-0834.html","OK",""
"835","0835","RE-002645","images/0801-0900/LCCC-0835.png","items/lccc-0835.html","OK",""
"836","0836","RE-002646","images/0801-0900/LCCC-0836.png","items/lccc-0836.html","OK",""
"837","0837","RE-002647","images/0801-0900/LCCC-0837.png","items/lccc-0837.html","OK",""
"838","0838","RE-002648","","items/lccc-0838.html","MISSING SOURCE IMAGE","No source image found for token #0838"
"839","0839","RE-002649","images/0801-0900/LCCC-0839.png","items/lccc-0839.html","OK",""
"840","0840","RE-002650","images/0801-0900/LCCC-0840.png","items/lccc-0840.html","OK",""
"841","0841","RE-002651","images/0801-0900/LCCC-0841.png","items/lccc-0841.html","OK",""
"842","0842","RE-002652","","items/lccc-0842.html","MISSING SOURCE IMAGE","No source image found for token #0842"
"843","0843","RE-002653","images/0801-0900/LCCC-0843.png","items/lccc-0843.html","OK",""
"844","0844","RE-002654","images/0801-0900/LCCC-0844.png","items/lccc-0844.html","OK",""
"845","0845","RE-002655","images/0801-0900/LCCC-0845.png","items/lccc-0845.html","OK",""
"846","0846","RE-002656","images/0801-0900/LCCC-0846.png","items/lccc-0846.html","OK",""
"847","0847","RE-002657","images/0801-0900/LCCC-0847.png","items/lccc-0847.html","OK",""
"848","0848","RE-002658","images/0801-0900/LCCC-0848.png","items/lccc-0848.html","OK",""
"849","0849","RE-002659","images/0801-0900/LCCC-0849.png","items/lccc-0849.html","OK",""
"850","0850","RE-002660","images/0801-0900/LCCC-0850.png","items/lccc-0850.html","OK",""
"851","0851","RE-002661","images/0801-0900/LCCC-0851.png","items/lccc-0851.html","OK",""
"852","0852","RE-002662","images/0801-0900/LCCC-0852.png","items/lccc-0852.html","OK",""
"853","0853","RE-002663","images/0801-0900/LCCC-0853.png","items/lccc-0853.html","OK",""
"854","0854","RE-002664","images/0801-0900/LCCC-0854.png","items/lccc-0854.html","OK",""
"855","0855","RE-002665","images/0801-0900/LCCC-0855.png","items/lccc-0855.html","OK",""
"856","0856","RE-002666","images/0801-0900/LCCC-0856.png","items/lccc-0856.html","OK",""
"857","0857","RE-002667","images/0801-0900/LCCC-0857.png","items/lccc-0857.html","OK",""
"858","0858","RE-002668","","items/lccc-0858.html","MISSING SOURCE IMAGE","No source image found for token #0858"
"859","0859","RE-002669","images/0801-0900/LCCC-0859.png","items/lccc-0859.html","OK",""
"860","0860","RE-002670","","items/lccc-0860.html","MISSING SOURCE IMAGE","No source image found for token #0860"
"861","0861","RE-002671","","items/lccc-0861.html","MISSING SOURCE IMAGE","No source image found for token #0861"
"862","0862","RE-002672","","items/lccc-0862.html","MISSING SOURCE IMAGE","No source image found for token #0862"
"863","0863","RE-002673","images/0801-0900/LCCC-0863.png","items/lccc-0863.html","OK",""
"864","0864","RE-002674","images/0801-0900/LCCC-0864.png","items/lccc-0864.html","OK",""
"865","0865","RE-002675","images/0801-0900/LCCC-0865.png","items/lccc-0865.html","OK",""
"866","0866","RE-002676","images/0801-0900/LCCC-0866.png","items/lccc-0866.html","OK",""
"867","0867","RE-002677","","items/lccc-0867.html","MISSING SOURCE IMAGE","No source image found for token #0867"
"868","0868","RE-002678","images/0801-0900/LCCC-0868.png","items/lccc-0868.html","OK",""
"869","0869","RE-002679","images/0801-0900/LCCC-0869.png","items/lccc-0869.html","OK",""
"870","0870","RE-002680","images/0801-0900/LCCC-0870.png","items/lccc-0870.html","OK",""
"871","0871","RE-002681","images/0801-0900/LCCC-0871.png","items/lccc-0871.html","OK",""
"872","0872","RE-002682","images/0801-0900/LCCC-0872.png","items/lccc-0872.html","OK",""
"873","0873","RE-002683","images/0801-0900/LCCC-0873.png","items/lccc-0873.html","OK",""
"874","0874","RE-002684","images/0801-0900/LCCC-0874.png","items/lccc-0874.html","OK",""
"875","0875","RE-002685","images/0801-0900/LCCC-0875.png","items/lccc-0875.html","OK",""
"876","0876","RE-002686","images/0801-0900/LCCC-0876.png","items/lccc-0876.html","OK",""
"877","0877","RE-002687","","items/lccc-0877.html","MISSING SOURCE IMAGE","No source image found for token #0877"
"878","0878","RE-002688","images/0801-0900/LCCC-0878.png","items/lccc-0878.html","OK",""
"879","0879","RE-002689","images/0801-0900/LCCC-0879.png","items/lccc-0879.html","OK",""
"880","0880","RE-002690","images/0801-0900/LCCC-0880.png","items/lccc-0880.html","OK",""
"881","0881","RE-002691","images/0801-0900/LCCC-0881.png","items/lccc-0881.html","OK",""
"882","0882","RE-002692","images/0801-0900/LCCC-0882.png","items/lccc-0882.html","OK",""
"883","0883","RE-002693","images/0801-0900/LCCC-0883.png","items/lccc-0883.html","OK",""
"884","0884","RE-002694","images/0801-0900/LCCC-0884.png","items/lccc-0884.html","OK",""
"885","0885","RE-002695","images/0801-0900/LCCC-0885.png","items/lccc-0885.html","OK",""
"886","0886","RE-002696","","items/lccc-0886.html","MISSING SOURCE IMAGE","No source image found for token #0886"
"887","0887","RE-002697","images/0801-0900/LCCC-0887.png","items/lccc-0887.html","OK",""
"888","0888","RE-002698","images/0801-0900/LCCC-0888.png","items/lccc-0888.html","OK",""
"889","0889","RE-002699","","items/lccc-0889.html","MISSING SOURCE IMAGE","No source image found for token #0889"
"890","0890","RE-002700","images/0801-0900/LCCC-0890.png","items/lccc-0890.html","OK",""
"891","0891","RE-002701","images/0801-0900/LCCC-0891.png","items/lccc-0891.html","OK",""
"892","0892","RE-002702","","items/lccc-0892.html","MISSING SOURCE IMAGE","No source image found for token #0892"
"893","0893","RE-002703","images/0801-0900/LCCC-0893.png","items/lccc-0893.html","OK",""
"894","0894","RE-002704","images/0801-0900/LCCC-0894.png","items/lccc-0894.html","OK",""
"895","0895","RE-002705","images/0801-0900/LCCC-0895.png","items/lccc-0895.html","OK",""
"896","0896","RE-002706","images/0801-0900/LCCC-0896.png","items/lccc-0896.html","OK",""
"897","0897","RE-002707","images/0801-0900/LCCC-0897.png","items/lccc-0897.html","OK",""
"898","0898","RE-002708","images/0801-0900/LCCC-0898.png","items/lccc-0898.html","OK",""
